date,product,seller_id,listing_price,condition,days_on_market,location
2025-07-05,PlayStation 5,S038,4876,like_new,21,Izmir
2025-07-05,PlayStation 5,S038,4891,used,21,Antalya
2025-07-05,PlayStation 5,S016,4871,like_new,8,Ankara
2025-07-05,PlayStation 5,S027,4966,new,20,Ankara
2025-07-05,PlayStation 5,S028,4886,like_new,11,Bursa
2025-07-05,PlayStation 5,S004,4904,like_new,24,Ankara
2025-07-05,PlayStation 5,S047,4931,like_new,7,Antalya
2025-07-05,PlayStation 5,S049,5032,new,12,Izmir
2025-07-05,PlayStation 5,S017,4970,used,9,Istanbul
2025-07-05,PlayStation 5,S008,4881,used,10,Antalya
2025-07-05,PlayStation 5,S024,4939,used,6,Bursa
2025-07-05,PlayStation 5,S013,5033,used,7,Istanbul
2025-07-05,PlayStation 5,S040,4968,like_new,15,Bursa
2025-07-05,PlayStation 5,S020,4829,new,22,Izmir
2025-07-05,PlayStation 5,S041,4872,new,13,Izmir
2025-07-05,PlayStation 5,S029,4867,new,21,Bursa
2025-07-05,PlayStation 5,S001,5019,new,10,Bursa
2025-07-05,PlayStation 5,S021,5008,new,7,Bursa
2025-07-05,PlayStation 5,S023,4890,new,27,Antalya
2025-07-05,PlayStation 5,S001,4889,new,7,Ankara
2025-07-05,PlayStation 5,S019,4932,used,24,Ankara
2025-07-05,PlayStation 5,S025,4934,used,29,Izmir
2025-07-06,PlayStation 5,S023,4850,used,9,Izmir
2025-07-06,PlayStation 5,S024,4895,new,10,Istanbul
2025-07-06,PlayStation 5,S002,4820,new,15,Bursa
2025-07-06,PlayStation 5,S045,4990,like_new,27,Bursa
2025-07-06,PlayStation 5,S024,4800,new,1,Istanbul
2025-07-06,PlayStation 5,S015,4800,like_new,20,Antalya
2025-07-06,PlayStation 5,S047,4938,like_new,25,Istanbul
2025-07-06,PlayStation 5,S008,4833,like_new,20,Ankara
2025-07-06,PlayStation 5,S037,4879,new,10,Bursa
2025-07-06,PlayStation 5,S020,4915,new,21,Antalya
2025-07-06,PlayStation 5,S017,4953,new,24,Istanbul
2025-07-06,PlayStation 5,S035,4897,like_new,5,Bursa
2025-07-06,PlayStation 5,S019,5022,new,1,Ankara
2025-07-06,PlayStation 5,S022,4911,used,14,Izmir
2025-07-06,PlayStation 5,S024,4985,used,29,Bursa
2025-07-06,PlayStation 5,S034,4928,like_new,21,Izmir
2025-07-06,PlayStation 5,S047,5044,like_new,17,Bursa
2025-07-06,PlayStation 5,S021,4977,new,8,Antalya
2025-07-06,PlayStation 5,S047,4913,new,18,Antalya
2025-07-06,PlayStation 5,S028,4950,new,15,Ankara
2025-07-06,PlayStation 5,S014,4894,new,21,Istanbul
2025-07-06,PlayStation 5,S011,4894,used,6,Antalya
2025-07-06,PlayStation 5,S042,4829,used,17,Antalya
2025-07-06,PlayStation 5,S016,4860,used,25,Istanbul
2025-07-06,PlayStation 5,S045,5040,like_new,14,Istanbul
2025-07-06,PlayStation 5,S039,4835,used,15,Ankara
2025-07-06,PlayStation 5,S027,4870,used,15,Antalya
2025-07-06,PlayStation 5,S001,4905,used,8,Bursa
2025-07-06,PlayStation 5,S011,4907,used,13,Izmir
2025-07-06,PlayStation 5,S048,4935,like_new,18,Izmir
2025-07-07,PlayStation 5,S015,4896,new,16,Antalya
2025-07-07,PlayStation 5,S046,4953,like_new,13,Ankara
2025-07-07,PlayStation 5,S010,4997,like_new,27,Istanbul
2025-07-07,PlayStation 5,S017,5005,new,6,Bursa
2025-07-07,PlayStation 5,S010,4908,new,8,Antalya
2025-07-07,PlayStation 5,S002,4964,like_new,14,Antalya
2025-07-07,PlayStation 5,S030,4853,used,29,Ankara
2025-07-07,PlayStation 5,S034,4880,used,7,Izmir
2025-07-07,PlayStation 5,S031,4852,used,29,Antalya
2025-07-07,PlayStation 5,S016,4922,used,25,Istanbul
2025-07-07,PlayStation 5,S020,4871,used,6,Bursa
2025-07-07,PlayStation 5,S016,4830,used,21,Izmir
2025-07-07,PlayStation 5,S001,4901,used,3,Ankara
2025-07-07,PlayStation 5,S025,4817,like_new,26,Bursa
2025-07-07,PlayStation 5,S028,5008,used,4,Bursa
2025-07-07,PlayStation 5,S040,4890,new,28,Izmir
2025-07-07,PlayStation 5,S043,4987,new,18,Antalya
2025-07-07,PlayStation 5,S027,4894,new,18,Izmir
2025-07-07,PlayStation 5,S009,4850,used,6,Ankara
2025-07-07,PlayStation 5,S037,4999,like_new,5,Ankara
2025-07-07,PlayStation 5,S011,4931,used,25,Bursa
2025-07-07,PlayStation 5,S007,5043,new,29,Izmir
2025-07-07,PlayStation 5,S009,4896,new,24,Izmir
2025-07-07,PlayStation 5,S032,4897,used,10,Istanbul
2025-07-07,PlayStation 5,S036,4988,new,2,Antalya
2025-07-07,PlayStation 5,S012,4989,new,23,Izmir
2025-07-07,PlayStation 5,S019,4935,new,17,Izmir
2025-07-07,PlayStation 5,S009,5134,like_new,20,Antalya
2025-07-07,PlayStation 5,S005,4908,like_new,9,Istanbul
2025-07-07,PlayStation 5,S008,4846,used,22,Antalya
2025-07-08,PlayStation 5,S038,4838,new,13,Izmir
2025-07-08,PlayStation 5,S016,4884,used,10,Istanbul
2025-07-08,PlayStation 5,S002,4996,new,12,Izmir
2025-07-08,PlayStation 5,S024,4890,new,30,Izmir
2025-07-08,PlayStation 5,S010,4999,like_new,9,Izmir
2025-07-08,PlayStation 5,S025,4928,new,16,Bursa
2025-07-08,PlayStation 5,S039,4969,new,17,Bursa
2025-07-08,PlayStation 5,S036,4925,used,8,Ankara
2025-07-08,PlayStation 5,S019,4925,used,17,Izmir
2025-07-08,PlayStation 5,S001,4948,used,23,Bursa
2025-07-08,PlayStation 5,S040,4866,like_new,1,Ankara
2025-07-08,PlayStation 5,S037,4866,like_new,27,Bursa
2025-07-08,PlayStation 5,S031,4923,like_new,2,Izmir
2025-07-08,PlayStation 5,S042,5023,new,30,Bursa
2025-07-08,PlayStation 5,S026,4805,used,24,Izmir
2025-07-08,PlayStation 5,S032,4774,used,4,Antalya
2025-07-08,PlayStation 5,S015,4885,new,1,Antalya
2025-07-08,PlayStation 5,S001,4966,like_new,14,Izmir
2025-07-08,PlayStation 5,S011,4904,used,19,Bursa
2025-07-08,PlayStation 5,S007,4828,new,29,Istanbul
2025-07-08,PlayStation 5,S022,4906,new,30,Bursa
2025-07-08,PlayStation 5,S042,4793,used,7,Antalya
2025-07-08,PlayStation 5,S024,4941,used,16,Bursa
2025-07-08,PlayStation 5,S025,4882,like_new,29,Ankara
2025-07-08,PlayStation 5,S007,4896,like_new,22,Istanbul
2025-07-08,PlayStation 5,S039,4928,used,29,Bursa
2025-07-08,PlayStation 5,S017,4914,used,12,Istanbul
2025-07-08,PlayStation 5,S016,4867,like_new,15,Bursa
2025-07-08,PlayStation 5,S003,4966,used,3,Izmir
2025-07-08,PlayStation 5,S021,4951,new,13,Istanbul
2025-07-09,PlayStation 5,S012,4837,used,5,Izmir
2025-07-09,PlayStation 5,S004,4933,like_new,11,Istanbul
2025-07-09,PlayStation 5,S029,4880,used,8,Antalya
2025-07-09,PlayStation 5,S018,4868,used,23,Istanbul
2025-07-09,PlayStation 5,S012,4981,new,17,Izmir
2025-07-09,PlayStation 5,S048,4922,used,3,Izmir
2025-07-09,PlayStation 5,S018,4939,like_new,23,Bursa
2025-07-09,PlayStation 5,S037,4906,like_new,2,Bursa
2025-07-09,PlayStation 5,S023,4971,like_new,16,Istanbul
2025-07-09,PlayStation 5,S016,4990,like_new,3,Bursa
2025-07-09,PlayStation 5,S049,5084,new,18,Antalya
2025-07-09,PlayStation 5,S012,4937,used,29,Izmir
2025-07-09,PlayStation 5,S011,4857,new,26,Izmir
2025-07-09,PlayStation 5,S008,4916,new,23,Izmir
2025-07-09,PlayStation 5,S016,5001,new,1,Ankara
2025-07-09,PlayStation 5,S026,4899,used,29,Istanbul
2025-07-09,PlayStation 5,S037,4855,like_new,15,Istanbul
2025-07-09,PlayStation 5,S015,4901,like_new,30,Istanbul
2025-07-09,PlayStation 5,S019,4914,used,23,Izmir
2025-07-09,PlayStation 5,S012,4880,new,27,Izmir
2025-07-09,PlayStation 5,S002,4962,new,20,Istanbul
2025-07-09,PlayStation 5,S011,4943,new,24,Istanbul
2025-07-09,PlayStation 5,S009,4997,used,8,Antalya
2025-07-09,PlayStation 5,S046,4920,like_new,14,Antalya
2025-07-09,PlayStation 5,S013,4983,used,11,Izmir
2025-07-09,PlayStation 5,S029,4917,used,24,Bursa
2025-07-09,PlayStation 5,S021,4877,like_new,21,Ankara
2025-07-09,PlayStation 5,S030,4914,new,23,Antalya
2025-07-09,PlayStation 5,S021,4847,like_new,23,Istanbul
2025-07-09,PlayStation 5,S043,5060,new,24,Izmir
2025-07-10,PlayStation 5,S048,4942,new,26,Istanbul
2025-07-10,PlayStation 5,S048,4883,used,19,Bursa
2025-07-10,PlayStation 5,S029,4909,used,28,Ankara
2025-07-10,PlayStation 5,S026,4780,like_new,9,Izmir
2025-07-10,PlayStation 5,S001,5023,used,2,Antalya
2025-07-10,PlayStation 5,S003,5017,like_new,17,Ankara
2025-07-10,PlayStation 5,S026,4940,like_new,14,Ankara
2025-07-10,PlayStation 5,S034,4953,like_new,18,Istanbul
2025-07-10,PlayStation 5,S048,4854,used,24,Bursa
2025-07-10,PlayStation 5,S002,4858,like_new,20,Ankara
2025-07-10,PlayStation 5,S003,4827,new,1,Antalya
2025-07-10,PlayStation 5,S024,4923,used,30,Izmir
2025-07-10,PlayStation 5,S034,5000,new,14,Ankara
2025-07-10,PlayStation 5,S044,4909,used,28,Antalya
2025-07-10,PlayStation 5,S023,4955,like_new,29,Izmir
2025-07-10,PlayStation 5,S027,4994,like_new,13,Bursa
2025-07-10,PlayStation 5,S026,4831,new,2,Ankara
2025-07-10,PlayStation 5,S045,5049,used,6,Istanbul
2025-07-10,PlayStation 5,S022,5006,like_new,15,Ankara
2025-07-10,PlayStation 5,S014,4965,new,15,Bursa
2025-07-10,PlayStation 5,S027,4991,used,15,Antalya
2025-07-10,PlayStation 5,S021,4994,new,24,Izmir
2025-07-10,PlayStation 5,S026,4951,like_new,1,Bursa
2025-07-10,PlayStation 5,S045,5023,like_new,30,Ankara
2025-07-10,PlayStation 5,S021,4905,used,2,Istanbul
2025-07-10,PlayStation 5,S018,4962,used,25,Ankara
2025-07-10,PlayStation 5,S033,5016,new,22,Istanbul
2025-07-10,PlayStation 5,S030,4764,used,12,Izmir
2025-07-10,PlayStation 5,S020,4961,like_new,13,Antalya
2025-07-10,PlayStation 5,S026,4979,new,10,Bursa
2025-07-11,PlayStation 5,S037,4707,used,7,Bursa
2025-07-11,PlayStation 5,S042,4832,new,6,Istanbul
2025-07-11,PlayStation 5,S014,4765,new,22,Antalya
2025-07-11,PlayStation 5,S037,4839,like_new,13,Bursa
2025-07-11,PlayStation 5,S011,4808,like_new,16,Antalya
2025-07-11,PlayStation 5,S039,4755,like_new,7,Izmir
2025-07-11,PlayStation 5,S045,4884,like_new,14,Istanbul
2025-07-11,PlayStation 5,S018,4788,used,21,Bursa
2025-07-11,PlayStation 5,S009,4831,new,16,Antalya
2025-07-11,PlayStation 5,S028,4897,like_new,17,Antalya
2025-07-11,PlayStation 5,S026,4757,used,23,Istanbul
2025-07-11,PlayStation 5,S036,4815,new,12,Ankara
2025-07-11,PlayStation 5,S008,4783,used,30,Istanbul
2025-07-11,PlayStation 5,S014,4797,new,17,Antalya
2025-07-11,PlayStation 5,S038,4949,like_new,6,Bursa
2025-07-11,PlayStation 5,S049,4843,like_new,19,Istanbul
2025-07-11,PlayStation 5,S017,4834,new,18,Bursa
2025-07-11,PlayStation 5,S020,4847,new,22,Bursa
2025-07-11,PlayStation 5,S005,4841,like_new,22,Bursa
2025-07-11,PlayStation 5,S013,4700,like_new,12,Ankara
2025-07-11,PlayStation 5,S027,4958,new,25,Antalya
2025-07-11,PlayStation 5,S044,4723,new,5,Bursa
2025-07-11,PlayStation 5,S042,4923,used,25,Ankara
2025-07-11,PlayStation 5,S025,4853,new,13,Istanbul
2025-07-11,PlayStation 5,S021,4826,new,14,Istanbul
2025-07-11,PlayStation 5,S033,4795,new,4,Ankara
2025-07-11,PlayStation 5,S017,4978,new,21,Ankara
2025-07-11,PlayStation 5,S030,4852,like_new,5,Antalya
2025-07-11,PlayStation 5,S028,4815,new,14,Ankara
2025-07-11,PlayStation 5,S017,4781,new,2,Izmir
2025-07-12,PlayStation 5,S036,4845,new,21,Istanbul
2025-07-12,PlayStation 5,S028,4890,new,4,Ankara
2025-07-12,PlayStation 5,S022,4828,used,14,Istanbul
2025-07-12,PlayStation 5,S041,4929,like_new,6,Antalya
2025-07-12,PlayStation 5,S027,4846,like_new,1,Ankara
2025-07-12,PlayStation 5,S044,4949,like_new,6,Istanbul
2025-07-12,PlayStation 5,S005,4948,new,27,Ankara
2025-07-12,PlayStation 5,S041,4883,used,29,Bursa
2025-07-12,PlayStation 5,S008,4923,new,1,Bursa
2025-07-12,PlayStation 5,S034,4926,new,15,Antalya
2025-07-12,PlayStation 5,S047,4795,new,28,Izmir
2025-07-12,PlayStation 5,S013,4995,used,17,Izmir
2025-07-12,PlayStation 5,S029,4870,new,10,Ankara
2025-07-12,PlayStation 5,S041,4930,new,25,Antalya
2025-07-12,PlayStation 5,S013,4932,used,30,Bursa
2025-07-12,PlayStation 5,S023,4730,used,21,Bursa
2025-07-12,PlayStation 5,S006,4845,new,20,Izmir
2025-07-12,PlayStation 5,S049,4939,like_new,5,Izmir
2025-07-12,PlayStation 5,S010,4890,like_new,14,Bursa
2025-07-12,PlayStation 5,S045,4930,used,1,Izmir
2025-07-12,PlayStation 5,S049,4892,new,9,Bursa
2025-07-12,PlayStation 5,S018,4963,used,10,Istanbul
2025-07-12,PlayStation 5,S011,4894,new,21,Ankara
2025-07-12,PlayStation 5,S018,4976,like_new,29,Istanbul
2025-07-12,PlayStation 5,S038,4825,used,11,Istanbul
2025-07-12,PlayStation 5,S030,4878,like_new,25,Istanbul
2025-07-12,PlayStation 5,S029,4849,used,22,Ankara
2025-07-12,PlayStation 5,S012,4911,new,10,Izmir
2025-07-12,PlayStation 5,S020,4869,new,18,Antalya
2025-07-12,PlayStation 5,S031,4872,like_new,17,Istanbul
2025-07-13,PlayStation 5,S008,4890,used,17,Antalya
2025-07-13,PlayStation 5,S039,4905,new,5,Izmir
2025-07-13,PlayStation 5,S027,4934,used,24,Antalya
2025-07-13,PlayStation 5,S007,4808,like_new,17,Antalya
2025-07-13,PlayStation 5,S030,4790,new,14,Istanbul
2025-07-13,PlayStation 5,S038,4938,like_new,6,Bursa
2025-07-13,PlayStation 5,S021,4761,new,13,Izmir
2025-07-13,PlayStation 5,S023,4922,used,23,Antalya
2025-07-13,PlayStation 5,S012,4911,used,28,Bursa
2025-07-13,PlayStation 5,S040,4968,like_new,3,Ankara
2025-07-13,PlayStation 5,S029,4892,like_new,23,Bursa
2025-07-13,PlayStation 5,S008,5033,used,8,Istanbul
2025-07-13,PlayStation 5,S002,4987,used,4,Bursa
2025-07-13,PlayStation 5,S011,4839,new,14,Ankara
2025-07-13,PlayStation 5,S033,4916,new,6,Izmir
2025-07-13,PlayStation 5,S014,5030,used,29,Istanbul
2025-07-13,PlayStation 5,S037,4891,like_new,28,Bursa
2025-07-13,PlayStation 5,S044,4931,new,12,Istanbul
2025-07-13,PlayStation 5,S043,5022,used,25,Bursa
2025-07-13,PlayStation 5,S043,4900,like_new,21,Antalya
2025-07-13,PlayStation 5,S039,5005,used,28,Izmir
2025-07-13,PlayStation 5,S023,4877,new,4,Istanbul
2025-07-13,PlayStation 5,S002,4753,new,1,Antalya
2025-07-13,PlayStation 5,S014,5011,like_new,17,Bursa
2025-07-13,PlayStation 5,S018,4962,new,10,Bursa
2025-07-13,PlayStation 5,S008,4966,used,8,Antalya
2025-07-13,PlayStation 5,S033,4866,like_new,25,Bursa
2025-07-13,PlayStation 5,S016,4871,new,16,Antalya
2025-07-13,PlayStation 5,S037,5006,used,18,Bursa
2025-07-13,PlayStation 5,S005,4949,new,27,Istanbul
2025-07-14,PlayStation 5,S029,4912,used,21,Izmir
2025-07-14,PlayStation 5,S036,4933,used,3,Ankara
2025-07-14,PlayStation 5,S003,5014,like_new,14,Ankara
2025-07-14,PlayStation 5,S006,4965,new,5,Bursa
2025-07-14,PlayStation 5,S019,4890,new,22,Antalya
2025-07-14,PlayStation 5,S040,4831,new,27,Bursa
2025-07-14,PlayStation 5,S002,4956,new,22,Bursa
2025-07-14,PlayStation 5,S048,4861,new,30,Izmir
2025-07-14,PlayStation 5,S040,4845,used,26,Antalya
2025-07-14,PlayStation 5,S032,5002,new,19,Izmir
2025-07-14,PlayStation 5,S021,4974,used,14,Istanbul
2025-07-14,PlayStation 5,S039,4943,like_new,1,Ankara
2025-07-14,PlayStation 5,S010,4842,new,7,Ankara
2025-07-14,PlayStation 5,S005,5031,used,10,Izmir
2025-07-14,PlayStation 5,S008,4984,new,26,Antalya
2025-07-14,PlayStation 5,S013,4900,used,1,Izmir
2025-07-14,PlayStation 5,S014,4887,like_new,16,Antalya
2025-07-14,PlayStation 5,S049,4924,new,11,Ankara
2025-07-14,PlayStation 5,S020,4889,used,25,Istanbul
2025-07-14,PlayStation 5,S024,5058,used,11,Bursa
2025-07-14,PlayStation 5,S008,4895,like_new,28,Istanbul
2025-07-14,PlayStation 5,S018,4852,like_new,25,Izmir
2025-07-14,PlayStation 5,S022,5019,used,16,Ankara
2025-07-14,PlayStation 5,S026,4884,new,29,Istanbul
2025-07-14,PlayStation 5,S027,4969,like_new,30,Bursa
2025-07-14,PlayStation 5,S016,4962,new,13,Istanbul
2025-07-14,PlayStation 5,S026,4916,like_new,14,Izmir
2025-07-14,PlayStation 5,S012,4858,new,13,Ankara
2025-07-14,PlayStation 5,S007,4916,new,3,Bursa
2025-07-14,PlayStation 5,S026,4846,like_new,8,Istanbul
2025-07-15,PlayStation 5,S018,4927,used,21,Bursa
2025-07-15,PlayStation 5,S048,4976,used,12,Ankara
2025-07-15,PlayStation 5,S030,5036,new,26,Istanbul
2025-07-15,PlayStation 5,S003,4860,like_new,4,Istanbul
2025-07-15,PlayStation 5,S028,4912,used,28,Antalya
2025-07-15,PlayStation 5,S006,4895,like_new,4,Izmir
2025-07-15,PlayStation 5,S036,4945,like_new,14,Antalya
2025-07-15,PlayStation 5,S050,4833,new,18,Izmir
2025-07-15,PlayStation 5,S029,4870,used,3,Ankara
2025-07-15,PlayStation 5,S019,4822,used,26,Bursa
2025-07-15,PlayStation 5,S001,4838,new,9,Istanbul
2025-07-15,PlayStation 5,S029,4887,like_new,27,Bursa
2025-07-15,PlayStation 5,S024,5033,new,26,Istanbul
2025-07-15,PlayStation 5,S020,4950,used,1,Ankara
2025-07-15,PlayStation 5,S043,4932,new,25,Bursa
2025-07-15,PlayStation 5,S005,5012,new,13,Istanbul
2025-07-15,PlayStation 5,S022,4952,used,17,Ankara
2025-07-15,PlayStation 5,S023,4958,new,15,Bursa
2025-07-15,PlayStation 5,S043,4898,new,6,Antalya
2025-07-15,PlayStation 5,S033,4888,used,26,Bursa
2025-07-15,PlayStation 5,S049,4846,like_new,21,Antalya
2025-07-15,PlayStation 5,S024,4890,like_new,24,Istanbul
2025-07-15,PlayStation 5,S009,4910,used,24,Ankara
2025-07-15,PlayStation 5,S018,4950,like_new,9,Antalya
2025-07-15,PlayStation 5,S034,4926,used,16,Antalya
2025-07-15,PlayStation 5,S004,4905,used,7,Antalya
2025-07-15,PlayStation 5,S018,4871,like_new,10,Bursa
2025-07-15,PlayStation 5,S041,4953,used,28,Izmir
2025-07-15,PlayStation 5,S033,4897,like_new,20,Bursa
2025-07-15,PlayStation 5,S001,4950,used,21,Ankara
2025-07-16,PlayStation 5,S043,4694,new,30,Bursa
2025-07-16,PlayStation 5,S026,4835,new,12,Istanbul
2025-07-16,PlayStation 5,S029,4861,used,27,Istanbul
2025-07-16,PlayStation 5,S018,4853,new,18,Bursa
2025-07-16,PlayStation 5,S029,4802,like_new,24,Istanbul
2025-07-16,PlayStation 5,S005,4871,new,29,Bursa
2025-07-16,PlayStation 5,S033,4734,new,4,Bursa
2025-07-16,PlayStation 5,S013,4808,new,17,Bursa
2025-07-16,PlayStation 5,S035,4802,used,4,Antalya
2025-07-16,PlayStation 5,S014,4879,used,2,Antalya
2025-07-16,PlayStation 5,S008,4687,used,17,Bursa
2025-07-16,PlayStation 5,S024,4748,like_new,13,Bursa
2025-07-16,PlayStation 5,S022,4924,like_new,2,Ankara
2025-07-16,PlayStation 5,S002,4662,like_new,21,Istanbul
2025-07-16,PlayStation 5,S011,4865,new,30,Antalya
2025-07-16,PlayStation 5,S005,4770,new,22,Ankara
2025-07-16,PlayStation 5,S012,4830,like_new,27,Istanbul
2025-07-16,PlayStation 5,S010,4903,like_new,19,Izmir
2025-07-16,PlayStation 5,S028,4832,new,24,Istanbul
2025-07-16,PlayStation 5,S014,4904,new,18,Izmir
2025-07-16,PlayStation 5,S049,4783,like_new,13,Ankara
2025-07-16,PlayStation 5,S034,4791,new,25,Antalya
2025-07-16,PlayStation 5,S004,4863,used,16,Antalya
2025-07-16,PlayStation 5,S030,4786,like_new,10,Bursa
2025-07-16,PlayStation 5,S037,4851,like_new,3,Bursa
2025-07-16,PlayStation 5,S037,4888,used,25,Izmir
2025-07-16,PlayStation 5,S032,4868,new,12,Ankara
2025-07-16,PlayStation 5,S003,4715,used,8,Antalya
2025-07-16,PlayStation 5,S031,4793,new,20,Istanbul
2025-07-16,PlayStation 5,S007,4832,new,14,Istanbul
2025-07-17,PlayStation 5,S013,4804,like_new,29,Bursa
2025-07-17,PlayStation 5,S022,4824,like_new,29,Bursa
2025-07-17,PlayStation 5,S012,4838,used,2,Izmir
2025-07-17,PlayStation 5,S026,4786,new,22,Bursa
2025-07-17,PlayStation 5,S014,4807,used,23,Ankara
2025-07-17,PlayStation 5,S048,4745,used,19,Ankara
2025-07-17,PlayStation 5,S027,4789,like_new,30,Bursa
2025-07-17,PlayStation 5,S024,4724,used,6,Bursa
2025-07-17,PlayStation 5,S039,4826,used,29,Izmir
2025-07-17,PlayStation 5,S017,4807,new,22,Bursa
2025-07-17,PlayStation 5,S008,4762,like_new,23,Antalya
2025-07-17,PlayStation 5,S038,4931,used,18,Istanbul
2025-07-17,PlayStation 5,S039,4804,used,14,Istanbul
2025-07-17,PlayStation 5,S011,4837,new,29,Izmir
2025-07-17,PlayStation 5,S010,4779,used,17,Ankara
2025-07-17,PlayStation 5,S044,4793,new,26,Ankara
2025-07-17,PlayStation 5,S043,4840,new,30,Izmir
2025-07-17,PlayStation 5,S005,4798,used,10,Istanbul
2025-07-17,PlayStation 5,S042,4819,like_new,15,Antalya
2025-07-17,PlayStation 5,S007,4870,like_new,3,Bursa
2025-07-17,PlayStation 5,S010,4787,new,28,Istanbul
2025-07-17,PlayStation 5,S028,4736,like_new,3,Bursa
2025-07-17,PlayStation 5,S021,4724,like_new,13,Izmir
2025-07-17,PlayStation 5,S022,4909,new,22,Izmir
2025-07-17,PlayStation 5,S025,4878,like_new,12,Bursa
2025-07-17,PlayStation 5,S022,4860,new,27,Izmir
2025-07-17,PlayStation 5,S028,4792,new,23,Izmir
2025-07-17,PlayStation 5,S030,4736,new,13,Ankara
2025-07-17,PlayStation 5,S041,4802,like_new,10,Bursa
2025-07-17,PlayStation 5,S036,4813,new,20,Istanbul
2025-07-18,PlayStation 5,S001,4858,like_new,16,Bursa
2025-07-18,PlayStation 5,S006,4837,used,23,Izmir
2025-07-18,PlayStation 5,S046,4820,like_new,7,Ankara
2025-07-18,PlayStation 5,S021,4970,new,21,Istanbul
2025-07-18,PlayStation 5,S050,4853,used,6,Antalya
2025-07-18,PlayStation 5,S042,4948,used,6,Ankara
2025-07-18,PlayStation 5,S018,4904,used,10,Antalya
2025-07-18,PlayStation 5,S022,4966,used,20,Istanbul
2025-07-18,PlayStation 5,S050,4950,like_new,29,Ankara
2025-07-18,PlayStation 5,S029,4914,like_new,28,Istanbul
2025-07-18,PlayStation 5,S005,4937,new,12,Istanbul
2025-07-18,PlayStation 5,S008,4922,used,14,Bursa
2025-07-18,PlayStation 5,S031,4890,used,5,Antalya
2025-07-18,PlayStation 5,S016,4990,like_new,3,Izmir
2025-07-18,PlayStation 5,S015,4902,like_new,6,Ankara
2025-07-18,PlayStation 5,S030,4923,like_new,5,Antalya
2025-07-18,PlayStation 5,S015,4840,like_new,22,Istanbul
2025-07-18,PlayStation 5,S040,4946,used,2,Izmir
2025-07-18,PlayStation 5,S015,4890,used,20,Istanbul
2025-07-18,PlayStation 5,S050,4899,used,26,Bursa
2025-07-18,PlayStation 5,S036,4876,like_new,11,Antalya
2025-07-18,PlayStation 5,S005,4921,used,22,Izmir
2025-07-18,PlayStation 5,S024,4803,new,26,Antalya
2025-07-18,PlayStation 5,S036,4971,like_new,17,Ankara
2025-07-18,PlayStation 5,S014,4926,used,26,Bursa
2025-07-18,PlayStation 5,S025,4899,like_new,1,Bursa
2025-07-18,PlayStation 5,S041,4832,used,27,Antalya
2025-07-18,PlayStation 5,S027,4956,new,30,Bursa
2025-07-18,PlayStation 5,S030,4889,used,7,Izmir
2025-07-18,PlayStation 5,S013,5011,used,21,Izmir
2025-07-19,PlayStation 5,S047,4873,like_new,5,Izmir
2025-07-19,PlayStation 5,S010,4939,new,10,Istanbul
2025-07-19,PlayStation 5,S019,4851,used,18,Istanbul
2025-07-19,PlayStation 5,S005,4910,like_new,5,Ankara
2025-07-19,PlayStation 5,S024,4872,used,28,Istanbul
2025-07-19,PlayStation 5,S013,4814,used,23,Antalya
2025-07-19,PlayStation 5,S032,4854,new,17,Bursa
2025-07-19,PlayStation 5,S008,4790,used,29,Bursa
2025-07-19,PlayStation 5,S012,4972,new,27,Bursa
2025-07-19,PlayStation 5,S019,4836,used,13,Izmir
2025-07-19,PlayStation 5,S039,4844,used,15,Istanbul
2025-07-19,PlayStation 5,S021,4867,like_new,9,Antalya
2025-07-19,PlayStation 5,S045,4775,new,7,Istanbul
2025-07-19,PlayStation 5,S047,4926,like_new,5,Bursa
2025-07-19,PlayStation 5,S010,4778,new,27,Bursa
2025-07-19,PlayStation 5,S046,4764,used,7,Ankara
2025-07-19,PlayStation 5,S026,4832,new,29,Bursa
2025-07-19,PlayStation 5,S026,4763,new,30,Ankara
2025-07-19,PlayStation 5,S031,4941,like_new,30,Antalya
2025-07-19,PlayStation 5,S018,4828,used,9,Izmir
2025-07-19,PlayStation 5,S010,4641,like_new,24,Ankara
2025-07-19,PlayStation 5,S016,4855,used,19,Bursa
2025-07-19,PlayStation 5,S036,4877,new,26,Izmir
2025-07-19,PlayStation 5,S016,4816,new,22,Antalya
2025-07-19,PlayStation 5,S044,4758,new,20,Bursa
2025-07-19,PlayStation 5,S021,4836,like_new,15,Antalya
2025-07-19,PlayStation 5,S010,4813,new,15,Istanbul
2025-07-19,PlayStation 5,S019,4782,like_new,22,Izmir
2025-07-19,PlayStation 5,S043,4776,used,7,Antalya
2025-07-19,PlayStation 5,S004,4853,used,4,Izmir
2025-07-20,PlayStation 5,S044,4836,new,1,Ankara
2025-07-20,PlayStation 5,S026,4808,new,15,Antalya
2025-07-20,PlayStation 5,S004,4671,like_new,3,Antalya
2025-07-20,PlayStation 5,S023,4817,used,3,Ankara
2025-07-20,PlayStation 5,S034,4827,new,20,Bursa
2025-07-20,PlayStation 5,S031,4866,like_new,5,Izmir
2025-07-20,PlayStation 5,S049,4719,used,21,Izmir
2025-07-20,PlayStation 5,S029,4775,like_new,28,Bursa
2025-07-20,PlayStation 5,S017,4814,new,15,Izmir
2025-07-20,PlayStation 5,S017,4746,used,17,Istanbul
2025-07-20,PlayStation 5,S025,4814,like_new,3,Ankara
